# # Transfer functions T_i(k) for kessence field (normalized to initial curvature=1 at z= 10          # for k=1.05469e-05 to 239.653 h/Mpc,          #  number of wavenumbers equal to 199         # kessence model with w=-0.9 , $cs^2$= 1e-06              # d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization          # d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot         # (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same         #  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)         # t_i   stands for theta_i(k,z) with above normalization          # t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z))          # k here is h/Mpc pi_conf (scalar field in conformal time) is in Mpc pi'_conf in dimensionless           # Hubble is conformal hubble which is normalized to H0          # d_kess_pi means \pi_conf  in Newtonian gauge and in unit [Mpc] and t_kess_zeta means \zeta = \pi'+H pi -\Psi which is dimensionless 
#    
#  1:k (h/Mpc)              2:pi                    3:zeta                    4:delta_fld                 5:theta_fld                  6:psi                   7:delta_cdm                 8:H_conf/H0                               
1.054685259621e-05	9.517062274322e+02	3.139189685974e-09	-1.195967774977e-01	4.831439190350e-08	5.993770714122e-01	-1.196048095953e+00	4.199849807014e-04
1.117179290143e-05	9.517060792384e+02	3.135885662253e-09	-1.195970892329e-01	5.420963088290e-08	5.993774343443e-01	-1.196060806574e+00	4.199849807014e-04
1.183376324775e-05	9.517059117146e+02	3.131000014811e-09	-1.195975566884e-01	6.082419554496e-08	5.993770292049e-01	-1.196077506672e+00	4.199849807014e-04
1.253495780304e-05	9.517049128228e+02	3.124317471404e-09	-1.195980990858e-01	6.824579823994e-08	5.993761263875e-01	-1.196097603536e+00	4.199849807014e-04
1.327770074781e-05	9.517047667901e+02	3.120788516497e-09	-1.195984335802e-01	7.657303330416e-08	5.993762207241e-01	-1.196116811723e+00	4.199849807014e-04
1.406445397891e-05	9.517045330834e+02	3.116048863383e-09	-1.195988781037e-01	8.591633537101e-08	5.993762887441e-01	-1.196138477229e+00	4.199849807014e-04
1.489782526975e-05	9.517043463188e+02	3.109309143490e-09	-1.195995285378e-01	9.639969489464e-08	5.993761495121e-01	-1.196163433520e+00	4.199849807014e-04
1.578057691402e-05	9.517040180014e+02	3.101959356044e-09	-1.196002221550e-01	1.081621993472e-07	5.993759315934e-01	-1.196191622825e+00	4.199849807014e-04
1.671563488162e-05	9.517037056728e+02	3.094032363649e-09	-1.196009755002e-01	1.213599438977e-07	5.993757053161e-01	-1.196223194865e+00	4.199849807014e-04
1.770609851706e-05	9.517034430405e+02	3.082248345443e-09	-1.196021208111e-01	1.361680590893e-07	5.993752587156e-01	-1.196259196921e+00	4.199849807014e-04
1.875525081255e-05	9.517027030187e+02	3.070603660227e-09	-1.196031920405e-01	1.527829563842e-07	5.993742004829e-01	-1.196301269207e+00	4.199849807014e-04
1.986656928983e-05	9.517029547979e+02	3.057926578620e-09	-1.196044914782e-01	1.714253419176e-07	5.993746850938e-01	-1.196343444339e+00	4.199849807014e-04
